observationAbout,observationDate,value,variableMeasured,unit,measurementMethod
country/POL,2025,0.5985,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/POL,2025,9.9,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/PRT,2025,77839900000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/PRT,2025,0.2102,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/PRT,2025,-20.59,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/PRI,2025,11436200000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/PRI,2025,0.0309,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/PRI,2025,-1.62,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/QAT,2025,142337400000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/QAT,2025,0.3843,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/QAT,2025,1.09,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/REU,2025,4141900000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/REU,2025,0.0112,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/REU,2025,10.38,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/ROU,2025,87688000000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/ROU,2025,0.2368,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/ROU,2025,-40.46,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/RUS,2025,412432800000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/RUS,2025,1.1137,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/RUS,2025,16.88,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/RWA,2025,8346400000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/RWA,2025,0.0225,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/RWA,2025,-24.45,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/ESH,2025,2400000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/ESH,2025,0,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/ESH,2025,-56.65,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/WSM,2025,144200000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/WSM,2025,0.0004,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/WSM,2025,-9.35,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/SMR,2025,300400000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/SMR,2025,0.0008,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/SMR,2025,598.87,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/STP,2025,124800000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/STP,2025,0.0003,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/STP,2025,-1.58,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/SAU,2025,995042100000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/SAU,2025,2.6868,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/SAU,2025,3.96,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/SEN,2025,84670200000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/SEN,2025,0.2286,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/SEN,2025,9.1,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/SRB,2025,8469700000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/SRB,2025,0.0229,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/SRB,2025,-4.28,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/SYC,2025,16780900000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/SYC,2025,0.0453,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/SYC,2025,165.99,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/SLE,2025,32655900000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/SLE,2025,0.0882,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/SLE,2025,47.38,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/SGP,2025,1095248800000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/SGP,2025,2.9574,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/SGP,2025,-8.26,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/SXM,2025,56400000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/SXM,2025,0.0002,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/SXM,2025,50.39,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/SVK,2025,32237700000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/SVK,2025,0.087,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/SVK,2025,101.76,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/SVN,2025,49703900000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/SVN,2025,0.1342,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/SVN,2025,2.3,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/SLB,2025,215900000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/SLB,2025,0.0006,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/SLB,2025,-12.8,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/SOM,2025,64866800000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/SOM,2025,0.1752,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/SOM,2025,-4.47,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/ZAF,2025,630167400000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/ZAF,2025,1.7016,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/ZAF,2025,-12.58,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/SSD,2025,1799900000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/SSD,2025,0.0049,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/SSD,2025,-47.89,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/ESP,2025,403165300000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/ESP,2025,1.0886,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/ESP,2025,1.62,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/LKA,2025,385029500000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/LKA,2025,1.0397,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/LKA,2025,12.88,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/SHN,2025,10700000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/SHN,2025,0,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/SHN,2025,83530.34,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/KNA,2025,230800000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/KNA,2025,0.0006,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/KNA,2025,-44.19,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/LCA,2025,863400000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/LCA,2025,0.0023,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/LCA,2025,43.46,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/VCT,2025,277300000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/VCT,2025,0.0007,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/VCT,2025,40.56,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/PSE,2025,1800000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/PSE,2025,0,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/PSE,2025,-96.6,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/SDN,2025,49926200000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/SDN,2025,0.1348,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/SDN,2025,-25.07,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/SUR,2025,2423900000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/SUR,2025,0.0065,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/SUR,2025,0.22,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/SJM,2025,0,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/SJM,2025,0,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/SJM,2025,0,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/SWZ,2025,1558200000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/SWZ,2025,0.0042,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/SWZ,2025,-24.04,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/SWE,2025,106827100000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/SWE,2025,0.2885,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/SWE,2025,26.63,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/CHE,2025,124584900000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/CHE,2025,0.3364,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/CHE,2025,-1.42,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/SYR,2025,5380600000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/SYR,2025,0.0145,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/SYR,2025,2.94,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/TWN,2025,150715800000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/TWN,2025,0.407,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/TWN,2025,-1.08,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/TJK,2025,3875000000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/TJK,2025,0.0105,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/TJK,2025,-9.22,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/TZA,2025,405269800000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/TZA,2025,1.0943,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/TZA,2025,5.91,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/THA,2025,407228100000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/THA,2025,1.0996,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/THA,2025,-2.39,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/TLS,2025,3243800000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/TLS,2025,0.0088,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/TLS,2025,-18.32,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/TGO,2025,213261000000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/TGO,2025,0.5759,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/TGO,2025,-20.24,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/TKL,2024,0,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/TKL,2024,0,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/TKL,2025,4600000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/TKL,2025,0,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/TKL,2025,0,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/TON,2025,96900000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/TON,2025,0.0003,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/TON,2025,-26.34,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/TTO,2025,10197900000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/TTO,2025,0.0275,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/TTO,2025,12.98,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/TUN,2025,32030900000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/TUN,2025,0.0865,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/TUN,2025,-11.95,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/TUR,2025,483256400000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/TUR,2025,1.3049,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/TUR,2025,-12.23,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/TKM,2025,4594300000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/TKM,2025,0.0124,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/TKM,2025,48.29,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/TCA,2025,144900000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/TCA,2025,0.0004,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/TCA,2025,58.24,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/TUV,2025,1000000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/TUV,2025,0,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/TUV,2025,-89.18,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/ARE,2025,3100500800000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/ARE,2025,8.372,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/ARE,2025,5.07,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/GBR,2025,1230569800000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/GBR,2025,3.3228,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
