observationAbout,observationDate,value,variableMeasured,unit,measurementMethod,#input
country/IND,2002,43196013,dcid:Amount_EconomicActivity_Factory_FixedCapital,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:65:1
country/IND,2003,44475938,dcid:Amount_EconomicActivity_Factory_FixedCapital,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:66:1
country/IND,2004,47333140,dcid:Amount_EconomicActivity_Factory_FixedCapital,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:67:1
country/IND,2005,51306925,dcid:Amount_EconomicActivity_Factory_FixedCapital,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:68:1
country/IND,2006,60694028,dcid:Amount_EconomicActivity_Factory_FixedCapital,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:69:1
country/IND,2007,71513139,dcid:Amount_EconomicActivity_Factory_FixedCapital,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:70:1
country/IND,2008,84513209,dcid:Amount_EconomicActivity_Factory_FixedCapital,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:71:1
country/IND,2009,105596614,dcid:Amount_EconomicActivity_Factory_FixedCapital,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:72:1
country/IND,2010,135218367,dcid:Amount_EconomicActivity_Factory_FixedCapital,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:73:1
country/IND,2011,160700652,dcid:Amount_EconomicActivity_Factory_FixedCapital,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:74:1
country/IND,2012,194955088,dcid:Amount_EconomicActivity_Factory_FixedCapital,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:75:1
country/IND,2013,218026022,dcid:Amount_EconomicActivity_Factory_FixedCapital,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:76:1
country/IND,2014,237371903,dcid:Amount_EconomicActivity_Factory_FixedCapital,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:77:1
country/IND,2015,247445461,dcid:Amount_EconomicActivity_Factory_FixedCapital,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:78:1
country/IND,2016,280964722,dcid:Amount_EconomicActivity_Factory_FixedCapital,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:79:1
country/IND,2017,319038649,dcid:Amount_EconomicActivity_Factory_FixedCapital,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:80:1
country/IND,2018,328588927,dcid:Amount_EconomicActivity_Factory_FixedCapital,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:81:1
country/IND,2019,346606975,dcid:Amount_EconomicActivity_Factory_FixedCapital,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:82:1
country/IND,2020,364135165,dcid:Amount_EconomicActivity_Factory_FixedCapital,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:83:1
country/IND,2021,369438562,dcid:Amount_EconomicActivity_Factory_FixedCapital,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:84:1
country/IND,2022,372635444,dcid:Amount_EconomicActivity_Factory_FixedCapital,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:85:1
country/IND,2023,412179458,dcid:Amount_EconomicActivity_Factory_FixedCapital,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:86:1
country/IND,2024,462409035,dcid:Amount_EconomicActivity_Factory_FixedCapital,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:87:1
country/IND,1982,7894254,dcid:Count_Person_Factory_TotalEngaged,,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:88:1
country/IND,1983,8166168,dcid:Count_Person_Factory_TotalEngaged,,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:89:1
country/IND,1984,7994406,dcid:Count_Person_Factory_TotalEngaged,,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:90:1
country/IND,1985,7981370,dcid:Count_Person_Factory_TotalEngaged,,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:91:1
country/IND,1986,7584007,dcid:Count_Person_Factory_TotalEngaged,,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:92:1
country/IND,1987,7548755,dcid:Count_Person_Factory_TotalEngaged,,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:93:1
country/IND,1988,7903826,dcid:Count_Person_Factory_TotalEngaged,,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:94:1
country/IND,1989,7858281,dcid:Count_Person_Factory_TotalEngaged,,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:95:1
country/IND,1990,8256712,dcid:Count_Person_Factory_TotalEngaged,,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:96:1
country/IND,1991,8279403,dcid:Count_Person_Factory_TotalEngaged,,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:97:1
country/IND,1992,8319563,dcid:Count_Person_Factory_TotalEngaged,,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:98:1
country/IND,1993,8835952,dcid:Count_Person_Factory_TotalEngaged,,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:99:1
country/IND,1994,8837716,dcid:Count_Person_Factory_TotalEngaged,,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:100:1
country/IND,1995,9227097,dcid:Count_Person_Factory_TotalEngaged,,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:101:1
country/IND,1996,10222169,dcid:Count_Person_Factory_TotalEngaged,,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:102:1
country/IND,1997,9536282,dcid:Count_Person_Factory_TotalEngaged,,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:103:1
country/IND,1998,10073485,dcid:Count_Person_Factory_TotalEngaged,,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:104:1
country/IND,2000,8172836,dcid:Count_Person_Factory_TotalEngaged,,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:106:1
country/IND,2001,7987780,dcid:Count_Person_Factory_TotalEngaged,,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:107:1
country/IND,2002,7750366,dcid:Count_Person_Factory_TotalEngaged,,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:108:1
country/IND,2003,7935948,dcid:Count_Person_Factory_TotalEngaged,,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:109:1
country/IND,2004,7870081,dcid:Count_Person_Factory_TotalEngaged,,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:110:1
country/IND,2005,8453624,dcid:Count_Person_Factory_TotalEngaged,,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:111:1
country/IND,2006,9111680,dcid:Count_Person_Factory_TotalEngaged,,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:112:1
country/IND,2007,10328434,dcid:Count_Person_Factory_TotalEngaged,,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:113:1
country/IND,2008,10452535,dcid:Count_Person_Factory_TotalEngaged,,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:114:1
country/IND,2009,11327485,dcid:Count_Person_Factory_TotalEngaged,,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:115:1
country/IND,2010,11792055,dcid:Count_Person_Factory_TotalEngaged,,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:116:1
country/IND,2011,12694853,dcid:Count_Person_Factory_TotalEngaged,,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:117:1
country/IND,2012,13430483,dcid:Count_Person_Factory_TotalEngaged,,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:118:1
country/IND,2013,12950025,dcid:Count_Person_Factory_TotalEngaged,,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:119:1
country/IND,2014,13538114,dcid:Count_Person_Factory_TotalEngaged,,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:120:1
country/IND,2015,13881386,dcid:Count_Person_Factory_TotalEngaged,,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:121:1
country/IND,2016,14299710,dcid:Count_Person_Factory_TotalEngaged,,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:122:1
country/IND,2017,14911189,dcid:Count_Person_Factory_TotalEngaged,,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:123:1
country/IND,2018,15614619,dcid:Count_Person_Factory_TotalEngaged,,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:124:1
country/IND,2019,16280211,dcid:Count_Person_Factory_TotalEngaged,,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:125:1
country/IND,2020,16624291,dcid:Count_Person_Factory_TotalEngaged,,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:126:1
country/IND,2021,16089700,dcid:Count_Person_Factory_TotalEngaged,,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:127:1
country/IND,2022,17215350,dcid:Count_Person_Factory_TotalEngaged,,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:128:1
country/IND,2023,18494962,dcid:Count_Person_Factory_TotalEngaged,,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:129:1
country/IND,2024,19589131,dcid:Count_Person_Factory_TotalEngaged,,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:130:1
country/IND,1982,677753,dcid:Amount_EconomicActivity_Factory_Emolument,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:131:1
country/IND,1983,804609,dcid:Amount_EconomicActivity_Factory_Emolument,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:132:1
country/IND,1984,921825,dcid:Amount_EconomicActivity_Factory_Emolument,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:133:1
country/IND,1985,1066021,dcid:Amount_EconomicActivity_Factory_Emolument,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:134:1
country/IND,1986,1108113,dcid:Amount_EconomicActivity_Factory_Emolument,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:135:1
country/IND,1987,1229918,dcid:Amount_EconomicActivity_Factory_Emolument,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:136:1
country/IND,1988,1408105,dcid:Amount_EconomicActivity_Factory_Emolument,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:137:1
country/IND,1989,1572832,dcid:Amount_EconomicActivity_Factory_Emolument,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:138:1
country/IND,1990,1840888,dcid:Amount_EconomicActivity_Factory_Emolument,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:139:1
country/IND,1991,2058633,dcid:Amount_EconomicActivity_Factory_Emolument,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:140:1
country/IND,1992,2097048,dcid:Amount_EconomicActivity_Factory_Emolument,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:141:1
country/IND,1993,2756026,dcid:Amount_EconomicActivity_Factory_Emolument,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:142:1
country/IND,1994,2863967,dcid:Amount_EconomicActivity_Factory_Emolument,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:143:1
country/IND,1995,3534151,dcid:Amount_EconomicActivity_Factory_Emolument,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:144:1
country/IND,1996,4511605,dcid:Amount_EconomicActivity_Factory_Emolument,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:145:1
country/IND,1997,4640358,dcid:Amount_EconomicActivity_Factory_Emolument,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:146:1
country/IND,1998,5237112,dcid:Amount_EconomicActivity_Factory_Emolument,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:147:1
country/IND,1999,4462585,dcid:Amount_EconomicActivity_Factory_Emolument,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:148:1
country/IND,2000,4784351,dcid:Amount_EconomicActivity_Factory_Emolument,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:149:1
country/IND,2001,5071873,dcid:Amount_EconomicActivity_Factory_Emolument,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:150:1
country/IND,2002,5105957,dcid:Amount_EconomicActivity_Factory_Emolument,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:151:1
country/IND,2003,5515801,dcid:Amount_EconomicActivity_Factory_Emolument,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:152:1
country/IND,2004,5833675,dcid:Amount_EconomicActivity_Factory_Emolument,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:153:1
country/IND,2005,6440594,dcid:Amount_EconomicActivity_Factory_Emolument,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:154:1
country/IND,2006,7400820,dcid:Amount_EconomicActivity_Factory_Emolument,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:155:1
country/IND,2007,8875099,dcid:Amount_EconomicActivity_Factory_Emolument,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:156:1
country/IND,2008,10544284,dcid:Amount_EconomicActivity_Factory_Emolument,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:157:1
country/IND,2009,12944123,dcid:Amount_EconomicActivity_Factory_Emolument,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:158:1
country/IND,2010,14700696,dcid:Amount_EconomicActivity_Factory_Emolument,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:159:1
country/IND,2011,18329574,dcid:Amount_EconomicActivity_Factory_Emolument,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:160:1
country/IND,2012,21509846,dcid:Amount_EconomicActivity_Factory_Emolument,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:161:1
country/IND,2013,23805727,dcid:Amount_EconomicActivity_Factory_Emolument,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:162:1
country/IND,2014,27241503,dcid:Amount_EconomicActivity_Factory_Emolument,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:163:1
country/IND,2015,30741306,dcid:Amount_EconomicActivity_Factory_Emolument,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:164:1
country/IND,2016,33975074,dcid:Amount_EconomicActivity_Factory_Emolument,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:165:1
country/IND,2017,37516385,dcid:Amount_EconomicActivity_Factory_Emolument,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:166:1
country/IND,2018,41835716,dcid:Amount_EconomicActivity_Factory_Emolument,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:167:1
country/IND,2019,46207983,dcid:Amount_EconomicActivity_Factory_Emolument,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:168:1
country/IND,2020,49172897,dcid:Amount_EconomicActivity_Factory_Emolument,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:169:1
country/IND,2021,48389031,dcid:Amount_EconomicActivity_Factory_Emolument,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:170:1
country/IND,2022,56082801,dcid:Amount_EconomicActivity_Factory_Emolument,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:171:1
country/IND,2023,64049070,dcid:Amount_EconomicActivity_Factory_Emolument,INR,,/usr/local/google/home/hareeshms/dc/customdc/msme/Custom_DC_Files/mospi/asi/input_data/mospi_asi-data6.csv:172:1
