observationAbout,observationDate,value,variableMeasured,unit,measurementMethod
country/IND,2020,737500000,dcid:Exports_EconomicActivity_IronOrSteelSheetPilingWhetherOrNotDrilledPunch7301,INR,ExportsInUSD
country/IND,2020,0.0033,dcid:Exports_EconomicActivity_IronOrSteelSheetPilingWhetherOrNotDrilledPunch7301_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,792400000,dcid:Exports_EconomicActivity_IronOrSteelSheetPilingWhetherOrNotDrilledPunch7301,INR,ExportsInUSD
country/IND,2021,0.0037,dcid:Exports_EconomicActivity_IronOrSteelSheetPilingWhetherOrNotDrilledPunch7301_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,7.44,dcid:GrowthRate_Exports_EconomicActivity_IronOrSteelSheetPilingWhetherOrNotDrilledPunch7301,Percent,ExportsInUSD
country/IND,2020,3916000000,dcid:Exports_EconomicActivity_RailwayOrTramwayTrackConstructionsOfIronOrSteel,INR,ExportsInUSD
country/IND,2020,0.0176,dcid:Exports_EconomicActivity_RailwayOrTramwayTrackConstructionsOfIronOrSteel_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,3238100000,dcid:Exports_EconomicActivity_RailwayOrTramwayTrackConstructionsOfIronOrSteel,INR,ExportsInUSD
country/IND,2021,0.015,dcid:Exports_EconomicActivity_RailwayOrTramwayTrackConstructionsOfIronOrSteel_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,-17.31,dcid:GrowthRate_Exports_EconomicActivity_RailwayOrTramwayTrackConstructionsOfIronOrSteel,Percent,ExportsInUSD
country/IND,2020,12749100000,dcid:Exports_EconomicActivity_TubesPipesAndHollowProfilesOfCastIron,INR,ExportsInUSD
country/IND,2020,0.0574,dcid:Exports_EconomicActivity_TubesPipesAndHollowProfilesOfCastIron_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,9730200000,dcid:Exports_EconomicActivity_TubesPipesAndHollowProfilesOfCastIron,INR,ExportsInUSD
country/IND,2021,0.0451,dcid:Exports_EconomicActivity_TubesPipesAndHollowProfilesOfCastIron_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,-23.68,dcid:GrowthRate_Exports_EconomicActivity_TubesPipesAndHollowProfilesOfCastIron,Percent,ExportsInUSD
country/IND,2020,22620900000,dcid:Exports_EconomicActivity_TubesPipesAndHollowProfilesSeamlessOfIronOtherThan,INR,ExportsInUSD
country/IND,2020,0.1019,dcid:Exports_EconomicActivity_TubesPipesAndHollowProfilesSeamlessOfIronOtherThan_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,17951600000,dcid:Exports_EconomicActivity_TubesPipesAndHollowProfilesSeamlessOfIronOtherThan,INR,ExportsInUSD
country/IND,2021,0.0831,dcid:Exports_EconomicActivity_TubesPipesAndHollowProfilesSeamlessOfIronOtherThan_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,-20.64,dcid:GrowthRate_Exports_EconomicActivity_TubesPipesAndHollowProfilesSeamlessOfIronOtherThan,Percent,ExportsInUSD
country/IND,2020,37775800000,dcid:Exports_EconomicActivity_IronOrSteelExcludingCastIronTubesAndPipesEGWelded,INR,ExportsInUSD
country/IND,2020,0.1702,dcid:Exports_EconomicActivity_IronOrSteelExcludingCastIronTubesAndPipesEGWelded_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,45373300000,dcid:Exports_EconomicActivity_IronOrSteelExcludingCastIronTubesAndPipesEGWelded,INR,ExportsInUSD
country/IND,2021,0.2102,dcid:Exports_EconomicActivity_IronOrSteelExcludingCastIronTubesAndPipesEGWelded_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,20.11,dcid:GrowthRate_Exports_EconomicActivity_IronOrSteelExcludingCastIronTubesAndPipesEGWelded,Percent,ExportsInUSD
country/IND,2020,36181000000,dcid:Exports_EconomicActivity_IronOrSteelExcludingCastIronTubesPipesAndHollo7306,INR,ExportsInUSD
country/IND,2020,0.163,dcid:Exports_EconomicActivity_IronOrSteelExcludingCastIronTubesPipesAndHollo7306_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,32027600000,dcid:Exports_EconomicActivity_IronOrSteelExcludingCastIronTubesPipesAndHollo7306,INR,ExportsInUSD
country/IND,2021,0.1483,dcid:Exports_EconomicActivity_IronOrSteelExcludingCastIronTubesPipesAndHollo7306_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,-11.48,dcid:GrowthRate_Exports_EconomicActivity_IronOrSteelExcludingCastIronTubesPipesAndHollo7306,Percent,ExportsInUSD
country/IND,2020,44310000000,dcid:Exports_EconomicActivity_TubeOrPipeFittingsEGCouplingsElbowsSleevesOfIronOr,INR,ExportsInUSD
country/IND,2020,0.1996,dcid:Exports_EconomicActivity_TubeOrPipeFittingsEGCouplingsElbowsSleevesOfIronOr_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,37708900000,dcid:Exports_EconomicActivity_TubeOrPipeFittingsEGCouplingsElbowsSleevesOfIronOr,INR,ExportsInUSD
country/IND,2021,0.1747,dcid:Exports_EconomicActivity_TubeOrPipeFittingsEGCouplingsElbowsSleevesOfIronOr_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,-14.9,dcid:GrowthRate_Exports_EconomicActivity_TubeOrPipeFittingsEGCouplingsElbowsSleevesOfIronOr,Percent,ExportsInUSD
country/IND,2020,74206200000,dcid:Exports_EconomicActivity_StructuresOfIronOrSteelAndPartsThereofPlatesRods,INR,ExportsInUSD
country/IND,2020,0.3343,dcid:Exports_EconomicActivity_StructuresOfIronOrSteelAndPartsThereofPlatesRods_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,78280000000,dcid:Exports_EconomicActivity_StructuresOfIronOrSteelAndPartsThereofPlatesRods,INR,ExportsInUSD
country/IND,2021,0.3626,dcid:Exports_EconomicActivity_StructuresOfIronOrSteelAndPartsThereofPlatesRods_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,5.49,dcid:GrowthRate_Exports_EconomicActivity_StructuresOfIronOrSteelAndPartsThereofPlatesRods,Percent,ExportsInUSD
country/IND,2020,2141300000,dcid:Exports_EconomicActivity_ReservoirsTanksVatsAndSimilarContainersForAny7309,INR,ExportsInUSD
country/IND,2020,0.0096,dcid:Exports_EconomicActivity_ReservoirsTanksVatsAndSimilarContainersForAny7309_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,2325100000,dcid:Exports_EconomicActivity_ReservoirsTanksVatsAndSimilarContainersForAny7309,INR,ExportsInUSD
country/IND,2021,0.0108,dcid:Exports_EconomicActivity_ReservoirsTanksVatsAndSimilarContainersForAny7309_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,8.58,dcid:GrowthRate_Exports_EconomicActivity_ReservoirsTanksVatsAndSimilarContainersForAny7309,Percent,ExportsInUSD
country/IND,2020,5142500000,dcid:Exports_EconomicActivity_TanksCasksDrumsCansBoxesAndSimilarContainersFo7310,INR,ExportsInUSD
country/IND,2020,0.0232,dcid:Exports_EconomicActivity_TanksCasksDrumsCansBoxesAndSimilarContainersFo7310_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,5226800000,dcid:Exports_EconomicActivity_TanksCasksDrumsCansBoxesAndSimilarContainersFo7310,INR,ExportsInUSD
country/IND,2021,0.0242,dcid:Exports_EconomicActivity_TanksCasksDrumsCansBoxesAndSimilarContainersFo7310_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,1.64,dcid:GrowthRate_Exports_EconomicActivity_TanksCasksDrumsCansBoxesAndSimilarContainersFo7310,Percent,ExportsInUSD
country/IND,2020,5841300000,dcid:Exports_EconomicActivity_ContainersForCompressedOrLiquefiedGasOfIronOrS7311,INR,ExportsInUSD
country/IND,2020,0.0263,dcid:Exports_EconomicActivity_ContainersForCompressedOrLiquefiedGasOfIronOrS7311_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,5500900000,dcid:Exports_EconomicActivity_ContainersForCompressedOrLiquefiedGasOfIronOrS7311,INR,ExportsInUSD
country/IND,2021,0.0255,dcid:Exports_EconomicActivity_ContainersForCompressedOrLiquefiedGasOfIronOrS7311_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,-5.83,dcid:GrowthRate_Exports_EconomicActivity_ContainersForCompressedOrLiquefiedGasOfIronOrS7311,Percent,ExportsInUSD
country/IND,2020,7685200000,dcid:Exports_EconomicActivity_StrandedWireRopesCablesPlaitedBandsSlingsAndThe,INR,ExportsInUSD
country/IND,2020,0.0346,dcid:Exports_EconomicActivity_StrandedWireRopesCablesPlaitedBandsSlingsAndThe_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,7699700000,dcid:Exports_EconomicActivity_StrandedWireRopesCablesPlaitedBandsSlingsAndThe,INR,ExportsInUSD
country/IND,2021,0.0357,dcid:Exports_EconomicActivity_StrandedWireRopesCablesPlaitedBandsSlingsAndThe_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,0.19,dcid:GrowthRate_Exports_EconomicActivity_StrandedWireRopesCablesPlaitedBandsSlingsAndThe,Percent,ExportsInUSD
country/IND,2020,38300000,dcid:Exports_EconomicActivity_BarbedWireOfIronOrSteelTwistedHoopOrSingleFlatWire,INR,ExportsInUSD
country/IND,2020,0.0002,dcid:Exports_EconomicActivity_BarbedWireOfIronOrSteelTwistedHoopOrSingleFlatWire_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,61900000,dcid:Exports_EconomicActivity_BarbedWireOfIronOrSteelTwistedHoopOrSingleFlatWire,INR,ExportsInUSD
country/IND,2021,0.0003,dcid:Exports_EconomicActivity_BarbedWireOfIronOrSteelTwistedHoopOrSingleFlatWire_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,61.61,dcid:GrowthRate_Exports_EconomicActivity_BarbedWireOfIronOrSteelTwistedHoopOrSingleFlatWire,Percent,ExportsInUSD
country/IND,2020,1608900000,dcid:Exports_EconomicActivity_ClothIncludingEndlessBandsGrillNettingAndFencingOf,INR,ExportsInUSD
country/IND,2020,0.0072,dcid:Exports_EconomicActivity_ClothIncludingEndlessBandsGrillNettingAndFencingOf_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,1916700000,dcid:Exports_EconomicActivity_ClothIncludingEndlessBandsGrillNettingAndFencingOf,INR,ExportsInUSD
country/IND,2021,0.0089,dcid:Exports_EconomicActivity_ClothIncludingEndlessBandsGrillNettingAndFencingOf_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,19.13,dcid:GrowthRate_Exports_EconomicActivity_ClothIncludingEndlessBandsGrillNettingAndFencingOf,Percent,ExportsInUSD
country/IND,2020,3535100000,dcid:Exports_EconomicActivity_ChainAndPartsThereofOfIronOrSteel,INR,ExportsInUSD
country/IND,2020,0.0159,dcid:Exports_EconomicActivity_ChainAndPartsThereofOfIronOrSteel_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,3367300000,dcid:Exports_EconomicActivity_ChainAndPartsThereofOfIronOrSteel,INR,ExportsInUSD
country/IND,2021,0.0156,dcid:Exports_EconomicActivity_ChainAndPartsThereofOfIronOrSteel_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,-4.75,dcid:GrowthRate_Exports_EconomicActivity_ChainAndPartsThereofOfIronOrSteel,Percent,ExportsInUSD
country/IND,2020,568900000,dcid:Exports_EconomicActivity_AnchorsGrapnelsAndPartsThereofOfIronOrSteel,INR,ExportsInUSD
country/IND,2020,0.0026,dcid:Exports_EconomicActivity_AnchorsGrapnelsAndPartsThereofOfIronOrSteel_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,1414800000,dcid:Exports_EconomicActivity_AnchorsGrapnelsAndPartsThereofOfIronOrSteel,INR,ExportsInUSD
country/IND,2021,0.0066,dcid:Exports_EconomicActivity_AnchorsGrapnelsAndPartsThereofOfIronOrSteel_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,148.71,dcid:GrowthRate_Exports_EconomicActivity_AnchorsGrapnelsAndPartsThereofOfIronOrSteel,Percent,ExportsInUSD
country/IND,2020,3034800000,dcid:Exports_EconomicActivity_NailsTacksDrawingPinsCorrugatedNailsStaplesNot,INR,ExportsInUSD
country/IND,2020,0.0137,dcid:Exports_EconomicActivity_NailsTacksDrawingPinsCorrugatedNailsStaplesNot_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,2784400000,dcid:Exports_EconomicActivity_NailsTacksDrawingPinsCorrugatedNailsStaplesNot,INR,ExportsInUSD
country/IND,2021,0.0129,dcid:Exports_EconomicActivity_NailsTacksDrawingPinsCorrugatedNailsStaplesNot_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,-8.25,dcid:GrowthRate_Exports_EconomicActivity_NailsTacksDrawingPinsCorrugatedNailsStaplesNot,Percent,ExportsInUSD
country/IND,2020,39324600000,dcid:Exports_EconomicActivity_ScrewsBoltsNutsCoachScrewsScrewHooksRivetsCotters,INR,ExportsInUSD
country/IND,2020,0.1771,dcid:Exports_EconomicActivity_ScrewsBoltsNutsCoachScrewsScrewHooksRivetsCotters_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,36504000000,dcid:Exports_EconomicActivity_ScrewsBoltsNutsCoachScrewsScrewHooksRivetsCotters,INR,ExportsInUSD
country/IND,2021,0.1691,dcid:Exports_EconomicActivity_ScrewsBoltsNutsCoachScrewsScrewHooksRivetsCotters_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,-7.17,dcid:GrowthRate_Exports_EconomicActivity_ScrewsBoltsNutsCoachScrewsScrewHooksRivetsCotters,Percent,ExportsInUSD
country/IND,2020,515300000,dcid:Exports_EconomicActivity_SewingAndKnittingNeedlesBodkinsCrochetHooks7319,INR,ExportsInUSD
country/IND,2020,0.0023,dcid:Exports_EconomicActivity_SewingAndKnittingNeedlesBodkinsCrochetHooks7319_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,693800000,dcid:Exports_EconomicActivity_SewingAndKnittingNeedlesBodkinsCrochetHooks7319,INR,ExportsInUSD
country/IND,2021,0.0032,dcid:Exports_EconomicActivity_SewingAndKnittingNeedlesBodkinsCrochetHooks7319_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,34.65,dcid:GrowthRate_Exports_EconomicActivity_SewingAndKnittingNeedlesBodkinsCrochetHooks7319,Percent,ExportsInUSD
country/IND,2020,4279000000,dcid:Exports_EconomicActivity_SpringsAndLeavesForSpringsOfIronOrSteel,INR,ExportsInUSD
country/IND,2020,0.0193,dcid:Exports_EconomicActivity_SpringsAndLeavesForSpringsOfIronOrSteel_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,5151600000,dcid:Exports_EconomicActivity_SpringsAndLeavesForSpringsOfIronOrSteel,INR,ExportsInUSD
country/IND,2021,0.0239,dcid:Exports_EconomicActivity_SpringsAndLeavesForSpringsOfIronOrSteel_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,20.39,dcid:GrowthRate_Exports_EconomicActivity_SpringsAndLeavesForSpringsOfIronOrSteel,Percent,ExportsInUSD
country/IND,2020,1298100000,dcid:Exports_EconomicActivity_StovesRangesGratesCookersThoseWithSubsidiary,INR,ExportsInUSD
country/IND,2020,0.0058,dcid:Exports_EconomicActivity_StovesRangesGratesCookersThoseWithSubsidiary_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,1768800000,dcid:Exports_EconomicActivity_StovesRangesGratesCookersThoseWithSubsidiary,INR,ExportsInUSD
country/IND,2021,0.0082,dcid:Exports_EconomicActivity_StovesRangesGratesCookersThoseWithSubsidiary_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,36.26,dcid:GrowthRate_Exports_EconomicActivity_StovesRangesGratesCookersThoseWithSubsidiary,Percent,ExportsInUSD
country/IND,2020,68500000,dcid:Exports_EconomicActivity_RadiatorsForCentralHeatingNotElectricallyHeatedAnd,INR,ExportsInUSD
country/IND,2020,0.0003,dcid:Exports_EconomicActivity_RadiatorsForCentralHeatingNotElectricallyHeatedAnd_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,34100000,dcid:Exports_EconomicActivity_RadiatorsForCentralHeatingNotElectricallyHeatedAnd,INR,ExportsInUSD
country/IND,2021,0.0002,dcid:Exports_EconomicActivity_RadiatorsForCentralHeatingNotElectricallyHeatedAnd_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,-50.22,dcid:GrowthRate_Exports_EconomicActivity_RadiatorsForCentralHeatingNotElectricallyHeatedAnd,Percent,ExportsInUSD
country/IND,2020,38984600000,dcid:Exports_EconomicActivity_TableKitchenOtherHouseholdArticlesAndPartsOfIronOr,INR,ExportsInUSD
country/IND,2020,0.1756,dcid:Exports_EconomicActivity_TableKitchenOtherHouseholdArticlesAndPartsOfIronOr_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,38577800000,dcid:Exports_EconomicActivity_TableKitchenOtherHouseholdArticlesAndPartsOfIronOr,INR,ExportsInUSD
country/IND,2021,0.1787,dcid:Exports_EconomicActivity_TableKitchenOtherHouseholdArticlesAndPartsOfIronOr_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,-1.04,dcid:GrowthRate_Exports_EconomicActivity_TableKitchenOtherHouseholdArticlesAndPartsOfIronOr,Percent,ExportsInUSD
country/IND,2020,692500000,dcid:Exports_EconomicActivity_SanitaryWareAndPartsThereofOfIronOrSteel,INR,ExportsInUSD
country/IND,2020,0.0031,dcid:Exports_EconomicActivity_SanitaryWareAndPartsThereofOfIronOrSteel_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,811800000,dcid:Exports_EconomicActivity_SanitaryWareAndPartsThereofOfIronOrSteel,INR,ExportsInUSD
country/IND,2021,0.0038,dcid:Exports_EconomicActivity_SanitaryWareAndPartsThereofOfIronOrSteel_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,17.23,dcid:GrowthRate_Exports_EconomicActivity_SanitaryWareAndPartsThereofOfIronOrSteel,Percent,ExportsInUSD
country/IND,2020,77296400000,dcid:Exports_EconomicActivity_IronOrSteelCastArticles,INR,ExportsInUSD
country/IND,2020,0.3482,dcid:Exports_EconomicActivity_IronOrSteelCastArticles_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,77105700000,dcid:Exports_EconomicActivity_IronOrSteelCastArticles,INR,ExportsInUSD
country/IND,2021,0.3571,dcid:Exports_EconomicActivity_IronOrSteelCastArticles_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,-0.25,dcid:GrowthRate_Exports_EconomicActivity_IronOrSteelCastArticles,Percent,ExportsInUSD
country/IND,2020,73879300000,dcid:Exports_EconomicActivity_IronOrSteelArticlesNECInChapter73,INR,ExportsInUSD
country/IND,2020,0.3328,dcid:Exports_EconomicActivity_IronOrSteelArticlesNECInChapter73_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,71566100000,dcid:Exports_EconomicActivity_IronOrSteelArticlesNECInChapter73,INR,ExportsInUSD
country/IND,2021,0.3315,dcid:Exports_EconomicActivity_IronOrSteelArticlesNECInChapter73_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,-3.13,dcid:GrowthRate_Exports_EconomicActivity_IronOrSteelArticlesNECInChapter73,Percent,ExportsInUSD
country/IND,2020,671100000,dcid:Exports_EconomicActivity_CopperMattesCementCopperPrecipitatedCopper7401,INR,ExportsInUSD
country/IND,2020,0.003,dcid:Exports_EconomicActivity_CopperMattesCementCopperPrecipitatedCopper7401_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,1573700000,dcid:Exports_EconomicActivity_CopperMattesCementCopperPrecipitatedCopper7401,INR,ExportsInUSD
country/IND,2021,0.0073,dcid:Exports_EconomicActivity_CopperMattesCementCopperPrecipitatedCopper7401_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,134.51,dcid:GrowthRate_Exports_EconomicActivity_CopperMattesCementCopperPrecipitatedCopper7401,Percent,ExportsInUSD
country/IND,2020,3200000,dcid:Exports_EconomicActivity_CopperUnrefinedCopperAnodesForElectrolyticRefi7402,INR,ExportsInUSD
country/IND,2020,0,dcid:Exports_EconomicActivity_CopperUnrefinedCopperAnodesForElectrolyticRefi7402_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,523200000,dcid:Exports_EconomicActivity_CopperUnrefinedCopperAnodesForElectrolyticRefi7402,INR,ExportsInUSD
country/IND,2021,0.0024,dcid:Exports_EconomicActivity_CopperUnrefinedCopperAnodesForElectrolyticRefi7402_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,16308.09,dcid:GrowthRate_Exports_EconomicActivity_CopperUnrefinedCopperAnodesForElectrolyticRefi7402,Percent,ExportsInUSD
country/IND,2020,18371000000,dcid:Exports_EconomicActivity_CopperRefinedAndCopperAlloysUnwrought,INR,ExportsInUSD
country/IND,2020,0.0828,dcid:Exports_EconomicActivity_CopperRefinedAndCopperAlloysUnwrought_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,55297900000,dcid:Exports_EconomicActivity_CopperRefinedAndCopperAlloysUnwrought,INR,ExportsInUSD
country/IND,2021,0.2561,dcid:Exports_EconomicActivity_CopperRefinedAndCopperAlloysUnwrought_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,201.01,dcid:GrowthRate_Exports_EconomicActivity_CopperRefinedAndCopperAlloysUnwrought,Percent,ExportsInUSD
country/IND,2020,3089600000,dcid:Exports_EconomicActivity_CopperWasteAndScrap7404,INR,ExportsInUSD
