observationDate,observationAbout,variableMeasured,value,unit,measurementMethod,observationPeriod
2017,wikidataId/Q1162,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,148926500000,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2017,wikidataId/Q1164,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,2020808400000,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2017,wikidataId/Q1165,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,3187974543114,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2017,wikidataId/Q1168,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,2137047700000,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2017,wikidataId/Q1171,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,512492397131,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2017,wikidataId/Q1061,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,9813419645877,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2017,wikidataId/Q1174,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,4567091061493,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2017,wikidataId/Q1177,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,1030549923298,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2017,wikidataId/Q1184,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,1931739200000,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2017,wikidataId/Q1185,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,9417741600529,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2017,wikidataId/Q1186,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,4853015354794,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2017,wikidataId/Q1188,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,4706691600000,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2017,wikidataId/Q1191,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,18070457498261,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2017,wikidataId/Q1193,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,170819200000,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2017,wikidataId/Q1195,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,217302284698,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2017,wikidataId/Q1502,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,135952128154,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2017,wikidataId/Q1599,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,156499237935,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2017,wikidataId/Q22048,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,3373480630559,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2017,wikidataId/Q22424,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,3527205624021,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2017,wikidataId/Q1437,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,5967455142992,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2017,wikidataId/Q1505,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,153972674068,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2017,wikidataId/Q1445,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,10367621172193,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2017,wikidataId/Q677037,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,5079461000000,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2017,wikidataId/Q1363,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,305375900000,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2017,wikidataId/Q1498,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,10115002659699,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2017,wikidataId/Q1499,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,1677032500000,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2017,wikidataId/Q1356,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,6534159272825,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2017,wikidataId/Q40888,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,57519570655,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2017,wikidataId/Q120971341,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,269172101379,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2017,wikidataId/Q9357528,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,5117652387942,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2017,wikidataId/Q66278313,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,1002028691108,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2017,wikidataId/Q66743,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,204743744653,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2018,wikidataId/Q1159,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,5947365326585,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2018,wikidataId/Q1162,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,155721900000,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2018,wikidataId/Q1164,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,2199193800000,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2018,wikidataId/Q1165,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,3440278264841,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2018,wikidataId/Q1168,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,2201356900000,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2018,wikidataId/Q1171,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,526526867239,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2018,wikidataId/Q1061,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,10865697285846,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2018,wikidataId/Q1174,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,4820361523789,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2018,wikidataId/Q1177,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,1094062669096,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2018,wikidataId/Q1184,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,2105873000000,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2018,wikidataId/Q1185,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,10197235416637,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2018,wikidataId/Q1186,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,5161897555706,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2018,wikidataId/Q1188,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,4971016500000,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2018,wikidataId/Q1191,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,18887061891487,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2018,wikidataId/Q1193,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,187507400000,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2018,wikidataId/Q1195,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,225643308102,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2018,wikidataId/Q1502,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,147577816531,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2018,wikidataId/Q1599,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,164398349857,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2018,wikidataId/Q22048,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,3611166838603,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2018,wikidataId/Q22424,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,3754056056602,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2018,wikidataId/Q1437,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,6280200183240,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2018,wikidataId/Q1505,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,176733560373,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2018,wikidataId/Q1445,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,11257934362506,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2018,wikidataId/Q677037,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,5574097600000,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2018,wikidataId/Q1363,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,330927800000,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2018,wikidataId/Q1498,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,10563989268793,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2018,wikidataId/Q1499,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,1809561200000,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2018,wikidataId/Q1356,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,6949805020407,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2018,wikidataId/Q40888,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,64644455979,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2018,wikidataId/Q120971341,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,284796800000,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2018,wikidataId/Q9357528,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,5420150214798,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2018,wikidataId/Q66278313,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,1066241411876,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2018,wikidataId/Q66743,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,223176767999,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2019,wikidataId/Q1159,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,6266141951742,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2019,wikidataId/Q1162,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,166683800000,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2019,wikidataId/Q1164,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,2310395600000,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2019,wikidataId/Q1165,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,3813825310650,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2019,wikidataId/Q1168,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,2445791600000,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2019,wikidataId/Q1171,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,530630070334,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2019,wikidataId/Q1061,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,11830197498106,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2019,wikidataId/Q1174,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,5329960441309,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2019,wikidataId/Q1177,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,1164139846179,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2019,wikidataId/Q1184,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,2292744700000,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2019,wikidataId/Q1185,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,10851006325698,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2019,wikidataId/Q1186,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,5542283087109,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2019,wikidataId/Q1188,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,5432719600000,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2019,wikidataId/Q1191,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,19573807534465,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2019,wikidataId/Q1193,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,182622200000,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2019,wikidataId/Q1195,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,237188505171,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2019,wikidataId/Q1502,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,161003650030,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2019,wikidataId/Q1599,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,168677129352,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2019,wikidataId/Q22048,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,3867328620471,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2019,wikidataId/Q22424,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,3970188866386,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2019,wikidataId/Q1437,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,6432782833864,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2019,wikidataId/Q1505,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,186249719519,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2019,wikidataId/Q1445,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,12046673617253,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2019,wikidataId/Q677037,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,6084013867170,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2019,wikidataId/Q1363,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,367539600000,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2019,wikidataId/Q1498,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,10973532441875,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2019,wikidataId/Q1499,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,1860827400000,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2019,wikidataId/Q1356,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,7389203788585,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2019,wikidataId/Q40888,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,68669893340,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2019,wikidataId/Q120971341,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,298657900000,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2019,wikidataId/Q9357528,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,5653269211113,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2019,wikidataId/Q66278313,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,1150619639549,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2019,wikidataId/Q66743,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,262088913142,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2020,wikidataId/Q1159,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,6498103521581,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2020,wikidataId/Q1162,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,191403100000,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2020,wikidataId/Q1164,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,2407072400000,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2020,wikidataId/Q1165,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,3983292258023,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2020,wikidataId/Q1168,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,2515490600000,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2020,wikidataId/Q1171,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,548115428497,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2020,wikidataId/Q1061,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,12652773343055,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2020,wikidataId/Q1174,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,5451239605978,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2020,wikidataId/Q1177,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,1212270101179,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2020,wikidataId/Q1184,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,2317553900000,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2020,wikidataId/Q1185,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,11513932049101,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2020,wikidataId/Q1186,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,5591941814664,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2020,wikidataId/Q1188,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,5675250400000,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2020,wikidataId/Q1191,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,20466136485215,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2020,wikidataId/Q1193,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,191871800000,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2020,wikidataId/Q1195,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,249233908886,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2020,wikidataId/Q1502,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,178842600276,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2020,wikidataId/Q1599,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,184767859570,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2020,wikidataId/Q22048,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,3974275013065,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2020,wikidataId/Q22424,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,4132946349680,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2020,wikidataId/Q1437,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,6783156324636,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2020,wikidataId/Q1505,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,194920392758,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2020,wikidataId/Q1445,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,12438355046486,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2020,wikidataId/Q677037,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,6409680988501,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2020,wikidataId/Q1363,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,380633500000,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2020,wikidataId/Q1498,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,11416301856403,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2020,wikidataId/Q1499,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,1897403900000,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2020,wikidataId/Q1356,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,7617937118783,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2020,wikidataId/Q40888,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,72657406556,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2020,wikidataId/Q120971341,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,316793400000,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2020,wikidataId/Q9357528,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,5861683561863,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2020,wikidataId/Q66278313,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,1139190825589,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2020,wikidataId/Q66743,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,264119795495,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2021,wikidataId/Q1159,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,6596777304134,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2021,wikidataId/Q1162,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,184345200000,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2021,wikidataId/Q1164,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,2478192300000,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2021,wikidataId/Q1165,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,3689698584178,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2021,wikidataId/Q1168,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,2511923000000,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2021,wikidataId/Q1171,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,526054223703,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2021,wikidataId/Q1061,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,12411178348637,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2021,wikidataId/Q1174,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,4996433184997,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2021,wikidataId/Q1177,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,1158937400744,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2021,wikidataId/Q1184,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,2194833100000,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2021,wikidataId/Q1185,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,11243106772203,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2021,wikidataId/Q1186,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,5117029166764,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2021,wikidataId/Q1188,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,5406042500000,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2021,wikidataId/Q1191,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,18521324658027,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2021,wikidataId/Q1193,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,180734000000,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2021,wikidataId/Q1195,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,229669144808,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2021,wikidataId/Q1502,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,164273553077,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2021,wikidataId/Q1599,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,176730854198,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2021,wikidataId/Q22048,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,3889790571506,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2021,wikidataId/Q22424,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,4072641147624,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2021,wikidataId/Q1437,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,6659631887132,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2021,wikidataId/Q1505,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,195569997049,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2021,wikidataId/Q1445,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,12446500224539,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2021,wikidataId/Q677037,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,6024351517211,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2021,wikidataId/Q1363,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,364038600000,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2021,wikidataId/Q1498,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,10903779498067,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2021,wikidataId/Q1499,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,1667862400000,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2021,wikidataId/Q1356,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,7040423057848,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2021,wikidataId/Q40888,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,67148735103,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2021,wikidataId/Q120971341,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,285932900000,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2021,wikidataId/Q9357528,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,5336344775195,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2021,wikidataId/Q66278313,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,1124001550299,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2021,wikidataId/Q66743,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,241367397392,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2022,wikidataId/Q1159,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,7067914083994,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2022,wikidataId/Q1162,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,186491900000,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2022,wikidataId/Q1164,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,2581396857003,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2022,wikidataId/Q1165,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,3872555558057,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2022,wikidataId/Q1168,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,2670325400000,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2022,wikidataId/Q1171,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,531681501954,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2022,wikidataId/Q1061,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,13655874322637,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2022,wikidataId/Q1174,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,5599216298676,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2022,wikidataId/Q1177,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,1214809457676,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2022,wikidataId/Q1184,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,2458555900000,INR,ConstantPrice_WithBaseYear2011_12,P1Y
2022,wikidataId/Q1185,dcid:Amount_EconomicActivity_GrossDomesticProduction_RealValue,12486536916496,INR,ConstantPrice_WithBaseYear2011_12,P1Y
